"1"	[[1, 3], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"10"	[[1, 1], [2, 1], [3, 4]]
"106"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"11"	[[1, 2], [2, 2], [5, 1], [6, 1]]
"12"	[[1, 2], [2, 2], [4, 1]]
"13"	[[1, 2], [2, 2], [7, 2]]
"14"	[[1, 2], [2, 2]]
"15"	[[1, 2], [2, 2]]
"150"	[[1, 1], [2, 1], [3, 1], [4, 2], [5, 2], [6, 1]]
"16el"	[[7, 1]]
"18"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"19"	[[4, 1]]
"2"	[[1, 2], [2, 3], [3, 2], [4, 2], [5, 3], [6, 2], [7, 1]]
"20"	[[1, 3], [2, 3]]
"2021"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 4], [6, 1]]
"2022"	[[5, 2]]
"2023"	[[1, 21], [2, 21], [3, 5], [4, 10], [5, 3], [6, 2], [7, 4]]
"2024"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"2030"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"204"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"207"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"21"	[[1, 1], [2, 1], [3, 1], [5, 2]]
"22"	[[1, 5], [2, 5]]
"2200rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"2235"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"23"	[[1, 1], [2, 1]]
"25res31ivs"	[[7, 1]]
"27"	[[4, 1]]
"28"	[[7, 2]]
"2800rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"3"	[[1, 1], [2, 1], [3, 2], [4, 1], [5, 1], [6, 1], [7, 1]]
"30"	[[1, 2], [2, 2], [3, 1]]
"31"	[[1, 1], [2, 1]]
"3221"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"3228"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"33"	[[1, 1], [2, 1]]
"3331"	[[4, 1]]
"3380rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"34"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"35"	[[7, 2]]
"36"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"37"	[[1, 1], [2, 1], [3, 1], [6, 1]]
"372"	[[7, 2]]
"38"	[[5, 1]]
"4"	[[1, 2], [2, 2], [3, 2], [4, 5], [5, 4], [6, 2], [7, 3]]
"40"	[[5, 2]]
"42"	[[1, 1], [2, 1]]
"4221"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"43"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 3]]
"45"	[[1, 1], [2, 1]]
"46"	[[7, 1]]
"5"	[[1, 1], [2, 1], [3, 1], [4, 2], [5, 3], [6, 1]]
"50"	[[7, 2]]
"51"	[[1, 1], [2, 1]]
"515"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"5222"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"5259"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"53"	[[1, 1], [2, 1]]
"54"	[[4, 1]]
"550"	[[3, 1]]
"56"	[[1, 11], [2, 11], [3, 9], [4, 9], [5, 9], [6, 9], [7, 9]]
"57por"	[[4, 1]]
"5943rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"5puerto"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"6"	[[1, 3], [2, 3], [3, 4], [4, 3], [5, 4], [6, 4], [7, 3]]
"63"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"7"	[[1, 2], [2, 2], [3, 3], [4, 4], [5, 2], [6, 2], [7, 1]]
"7180rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"760"	[[7, 2]]
"7680"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"7700rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"7776"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"7878rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"7888rbb"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"8"	[[1, 2], [2, 2], [3, 2], [4, 6], [5, 2], [6, 2], [7, 3]]
"801"	[[7, 2]]
"83"	[[7, 2]]
"88"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"9"	[[1, 5], [2, 5], [3, 4], [4, 4], [5, 5], [6, 4], [7, 3]]
"91"	[[7, 2]]
"917"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"92"	[[7, 1]]
"9200"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"938"	[[7, 2]]
"94"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"96"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"966"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2]]
"98"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"99"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"9ver"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"\u00e1frica"	[[1, 2], [2, 2]]
"\u00e1ngeles"	[[1, 2], [2, 2]]
"\u00e2"	[[3, 4], [4, 8], [5, 5], [6, 4], [7, 3]]
"\u00e3"	[[3, 9], [4, 9], [5, 9], [6, 9], [7, 8]]
"\u00e3\u00baltima"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"\u00e3\u00baltimas"	[[4, 1], [5, 1]]
"\u00e3\u00banico"	[[4, 1]]
"\u00ef"	[[4, 1]]
"\u00f0"	[[4, 2], [7, 3]]
"\u00f1uble"	[[1, 2], [2, 2]]
"\u00f1ubleb\u00edo"	[[1, 1], [2, 1]]
"\u00f1ubleregi\u00f3n"	[[1, 1], [2, 1]]
"\u00faltima"	[[1, 1], [2, 1]]
"a"	[[1, 24], [2, 24], [3, 44], [4, 79], [5, 67], [6, 50], [7, 18]]
"a\u00e3"	[[5, 7], [6, 1]]
"abajo"	[[4, 1]]
"abandono"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"abastecimiento"	[[3, 2]]
"abastecimientos"	[[3, 1]]
"abren"	[[1, 1], [2, 1]]
"aburrida"	[[4, 1]]
"acab\u00e3\u00b3"	[[7, 1]]
"accidentada"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"acciones"	[[5, 1]]
"acercarse"	[[3, 1]]
"acostarte"	[[4, 1]]
"actitud"	[[4, 1]]
"actitudes"	[[4, 1]]
"actual"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"actualidad"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"acuerdo"	[[5, 1], [6, 1]]
"acusa"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"acusaciones"	[[7, 1]]
"adelantan"	[[4, 1]]
"adlp"	[[1, 2], [2, 2], [3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
"admisi\u00e3\u00b3n"	[[5, 1]]
"admiti\u00e3\u00b3"	[[5, 1]]
"adolescente"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"afect\u00e3\u00b3"	[[3, 2]]
"afecta"	[[5, 1]]
"afectadas"	[[3, 2]]
"afganist\u00e1n"	[[1, 1], [2, 1]]
"afganist\u00e3"	[[3, 1], [4, 1], [5, 1], [6, 1]]
"aficionado"	[[7, 1]]
"africano"	[[7, 1]]
"agencia"	[[3, 1], [5, 1], [6, 1], [7, 2]]
"agenda"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"agotada"	[[4, 1]]
"agua"	[[1, 1], [2, 1], [3, 7]]
"aguas"	[[1, 1], [2, 1], [3, 3]]
"ah"	[[4, 2]]
"ah\u00e3"	[[4, 1]]
"ahora"	[[3, 1], [4, 2], [5, 1], [6, 1], [7, 1]]
"al"	[[1, 2], [2, 2], [3, 4], [4, 4], [5, 4], [6, 4], [7, 8]]
"alado"	[[6, 2]]
"alaron"	[[6, 1]]
"albano"	[[1, 1], [2, 1]]
"albergaba"	[[5, 1]]
"alcaldes"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"alcanz\u00e3\u00b3"	[[7, 2]]
"alcanza"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"alcanzado"	[[7, 1]]
"alegando"	[[4, 1]]
"alegando\u00e2"	[[4, 1]]
"alegar"	[[4, 1]]
"aleje"	[[4, 1]]
"alemana"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1]]
"alergia"	[[5, 1]]
"alg\u00e3\u00ban"	[[6, 1]]
"alguna"	[[4, 1]]
"algunos"	[[4, 1]]
"alianzas"	[[1, 1], [2, 1], [3, 1], [4, 1], [5, 1], [6, 1], [7, 1]]
"alias"	[[4, 1]]
"alimentos"	[[4, 1]]
"all\u00e3"	[[4, 1], [5, 1]]
"alos"	[[5, 1]]
"alrededor"	[[3, 1]]
"altiro"	[[4, 1]]
"alto"	[[1, 3], [2, 3], [3, 2], [4, 2], [5, 2], [6, 2]]
"am\u00e3"	[[3, 2], [4, 2], [5, 2], [6, 2], [7, 2]]
